2021-09-29 02:46,2,11,0
2021-09-29 02:46,3,4,0
2021-09-29 02:46,4,4,0
2021-09-29 02:46,6,3,0
2021-09-29 02:46,7,139,0
2021-09-29 02:46,10,5,0
2021-09-29 02:46,12,1,0
2021-09-29 02:46,13,0,0
2021-09-29 02:46,19,8,0
2021-09-29 02:46,22,31,0
2021-09-29 02:46,27,0,0
2021-09-29 02:51,2,11,0
2021-09-29 02:51,3,4,0
2021-09-29 02:51,4,4,0
2021-09-29 02:51,6,3,0
2021-09-29 02:51,7,139,0
2021-09-29 02:51,10,5,0
2021-09-29 02:51,12,1,0
2021-09-29 02:51,13,0,0
2021-09-29 02:51,19,6,0
2021-09-29 02:51,22,31,0
2021-09-29 02:51,27,0,0
2021-09-29 02:56,2,11,0
2021-09-29 02:56,3,4,0
2021-09-29 02:56,4,4,0
2021-09-29 02:56,6,3,0
2021-09-29 02:56,7,139,0
2021-09-29 02:56,10,5,0
2021-09-29 02:56,12,1,0
2021-09-29 02:56,13,0,0
2021-09-29 02:56,19,6,0
2021-09-29 02:56,22,31,0
2021-09-29 02:56,27,0,0
2021-09-29 03:01,2,11,0
2021-09-29 03:01,3,4,0
2021-09-29 03:01,4,4,0
2021-09-29 03:01,6,3,0
2021-09-29 03:01,7,139,0
2021-09-29 03:01,10,5,0
2021-09-29 03:01,12,1,0
2021-09-29 03:01,13,0,0
2021-09-29 03:01,19,6,0
2021-09-29 03:01,22,31,0
2021-09-29 03:01,27,0,0
2021-09-29 03:06,2,11,0
2021-09-29 03:06,3,4,0
2021-09-29 03:06,4,4,0
2021-09-29 03:06,6,3,0
2021-09-29 03:06,7,139,0
2021-09-29 03:06,10,5,0
2021-09-29 03:06,12,1,0
2021-09-29 03:06,13,0,0
2021-09-29 03:06,19,6,0
2021-09-29 03:06,22,31,0
2021-09-29 03:06,27,0,0
2021-09-29 03:11,2,11,0
2021-09-29 03:11,3,4,0
2021-09-29 03:11,4,4,0
2021-09-29 03:11,6,3,0
2021-09-29 03:11,7,139,0
2021-09-29 03:11,10,5,0
2021-09-29 03:11,12,1,0
2021-09-29 03:11,13,0,0
2021-09-29 03:11,19,6,0
2021-09-29 03:11,22,31,0
2021-09-29 03:11,27,0,0
2021-09-29 03:16,2,11,0
2021-09-29 03:16,3,4,0
2021-09-29 03:16,4,4,0
2021-09-29 03:16,6,3,0
2021-09-29 03:16,7,140,1
2021-09-29 03:16,10,5,0
2021-09-29 03:16,12,1,0
2021-09-29 03:16,13,0,0
2021-09-29 03:16,19,5,0
2021-09-29 03:16,22,31,0
2021-09-29 03:16,27,0,0
2021-09-29 03:21,2,11,0
2021-09-29 03:21,3,4,0
2021-09-29 03:21,4,4,0
2021-09-29 03:21,6,3,0
2021-09-29 03:21,7,140,0
2021-09-29 03:21,10,5,0
2021-09-29 03:21,12,1,0
2021-09-29 03:21,13,0,0
2021-09-29 03:21,19,5,0
2021-09-29 03:21,22,31,0
2021-09-29 03:21,27,0,0
2021-09-29 03:26,2,11,0
2021-09-29 03:26,3,4,0
2021-09-29 03:26,4,4,0
2021-09-29 03:26,6,3,0
2021-09-29 03:26,7,140,0
2021-09-29 03:26,10,5,0
